symbol,current_ratio,gross_margin,operating_margin,debt_to_equity,price_to_sales,volume,return_1m,return_6m,stochrsi,current_ratio_rank,gross_margin_rank,operating_margin_rank,debt_to_equity_rank,price_to_sales_rank,volume_rank,return_1m_rank,return_6m_rank,stochrsi_rank
BHSE,0.0,,0.0,1167.02,,116213.2075471698,-0.0312499708961691,,,0.0005069965524234435,0.0,0.33951864780451957,0.018048891935115375,0.0,0.23369465368363035,0.36865505742867727,0.0,0.0
BHTG,0.52,-0.08050748943224693,-2.2432,533.99,8.31091831108113,1108115.93625498,-0.0982659389709083,0.22834643008534639,69.29054422208496,0.0888257959845873,0.05781033458721045,0.06246555208524711,0.04866346812885538,0.2713365539452496,0.698511850082675,0.2360133382734346,0.4001153624303019,0.20834220046818472
BHV,0.09,1.0,0.7304999999999999,66.51,16.480242025508854,2679.3650793650795,-0.0589910459595927,-0.008634992721923473,57.654770341309025,0.02180085175420807,0.8985349435755295,0.9446996141833548,0.44391135480923005,0.1572061191626409,0.010472166084879662,0.29881437569470176,0.13324360699865412,0.1553522025962971
BHVN,2.18,0.7219105096892828,-10.1433,,77.11412871461187,679068.6507936508,-0.09055433993301232,0.3022185678027507,81.07657605441166,0.5439059014398702,0.6931300732528213,0.029395553922469227,0.0,0.04931561996779388,0.5959948557780635,0.24675805854020008,0.4704864449144395,0.2992125984251969
BIDU,2.68,0.484860937295702,0.0,43.05,0.6588830484436253,5700803.187250996,0.012730753543182649,1.1697893820361345,100.0,0.6253295477590752,0.5082161948129084,0.33951864780451957,0.5853324194653873,0.8466183574879227,0.9402902810949844,0.5172286031863653,0.896558354162661,0.8830602255799106
BIF,0.18,1.0,0.3323,17.06,57.948859667585346,201875.0,0.07557114657546693,0.2125402497019091,99.33957538956561,0.03508416142770229,0.8985349435755295,0.8346500091861107,0.7450308430431802,0.06159420289855073,0.3211464266029763,0.6654316413486476,0.3812728321476639,0.7214300915088316
BIG,1.59,0.40285708478500243,0.0635,135.18,0.396829831202874,1689481.746031746,0.19183750788470233,0.4103787324863526,91.07094988623652,0.3994118839991888,0.43080578103345873,0.5363769979790557,0.24171807173863377,0.9031803542673108,0.7887194561822525,0.8623564283067803,0.5675831570851759,0.44009363694403064
BIGC,5.54,0.7760290874724352,-0.254,7.31,26.58119090249605,2881264.6258503404,-0.3256504006650911,-0.2868348435458612,,0.820523220442101,0.7269847554939616,0.15377549145691713,0.8396161754626457,0.10628019323671498,0.8726805070733051,0.03982956650611338,0.03057104402999423,0.0
BIIB,1.84,0.8657379170819511,0.3463,74.03,3.0885648467941764,1612758.064516129,-0.030920008675470623,0.0035329573395117553,48.1975969895175,0.4703914013384709,0.7644030884973273,0.8418151754547125,0.41078364176376514,0.5114734299516909,0.7808194010655888,0.370322341608003,0.1432416842914824,0.11938710363907214
BILI,2.13,0.2367015318640524,0.0,108.46,3.4212002703395323,5791365.338645418,-0.1664446220611019,1.7624359617235656,100.0,0.5334617724599473,0.2417343100376163,0.33951864780451957,0.3036326250856751,0.47966988727858295,0.9412088921550615,0.15172286031863652,0.9482791770813305,0.8830602255799106
BILL,1.77,0.7486573635303986,-0.261,108.04,62.209476339755625,1433638.888888889,-0.2484162882469404,0.5637039856690795,,0.4496045426891097,0.7129281330429618,0.1523057137607937,0.30568882796435914,0.05837359098228664,0.7563843468675363,0.08021489440533532,0.6829455873870409,0.0
BIMI,1.27,0.1465744930505844,-0.8684000000000001,35.85,2.7701340765625093,1215600.0,-0.2952380541500843,-0.1542857033865792,23.8371515288204,0.2955789900628676,0.13937834092258958,0.09314716149182437,0.6241718071738633,0.5412640901771336,0.7192724600404189,0.05483512412004446,0.059219380888290714,0.053628431581187484
BIO,3.39,0.5634849738335482,0.1592,2.28,5.752816271642577,237402.01612903227,-0.0007774844144651238,0.2347436649671948,29.930576922534744,0.7021902251064692,0.5757275786972876,0.6908873782840346,0.922435458076308,0.3421900161030596,0.35164431379753813,0.46943312337902926,0.40722937896558353,0.06788678442221749
BIOC,2.85,-0.3225593740060701,-2.1508000000000003,12.67,6.429160202998199,1460820.3984063745,-0.23134324746610857,0.426592865657335,92.28466717754866,0.6437842222672886,0.04513957632152049,0.06264927429726254,0.7815855608864519,0.3214573268921095,0.7611611243799375,0.09373842163764357,0.5821957315900789,0.4669078527346244
BIOL,1.68,0.3676049423124131,-0.6564,131.1,4.479379756157434,12740092.430278884,-0.31818183295982894,1.49999990065893,93.49525612714802,0.42476171162036097,0.39338744803009307,0.10472166084879662,0.25154215215901304,0.40217391304347827,0.9781370567701635,0.043164134864764725,0.9321284368390694,0.5009576505639498
BIOX,1.12,0.4640611836291397,0.1941,212.72,1.933396809666026,37651.19047619047,-0.10884349144288119,0.32100846814735706,98.21158164796994,0.24204015412695193,0.49099188279548606,0.7282748484291751,0.14324880054832076,0.6292270531400966,0.10949843836119787,0.22248981104112633,0.4879830801768891,0.6752500532028091
BIP,,0.4728193584693303,0.2279,106.94,1.717716798527964,412299.20634920633,-0.033114555895271014,0.12903355972043196,92.8357031213534,0.0,0.4981191843199366,0.7608855410619144,0.3082019648160841,0.6570048309178744,0.47198236266764654,0.3619859207113746,0.29013651220919057,0.48159182804852096
BIPC,0.21,0.8293706293706293,0.6084,,2.210763033033251,217935.16949152542,0.08196712071725942,0.3241364979632537,,0.03893733522612046,0.7523262720253415,0.9274297262539041,0.0,0.5968196457326892,0.33602792577622637,0.6793256761763616,0.491443953085945,0.0
BIVI,36.92,,0.0,0.48,,76939.6551724138,-0.6656108715417979,,,0.9870208882579599,0.0,0.33951864780451957,0.9737262965501485,0.0,0.18372221201543268,0.0005557613931085587,0.0,0.0
BJ,0.72,0.19306239260786298,0.0416,1010.41,0.3615718061886087,2539086.904761905,-0.029840057727689828,-0.009746625656812946,28.70359506737081,0.12776313121070776,0.18808156800633538,0.493202278155429,0.02193283070596299,0.9118357487922706,0.856880396839978,0.3732864023712486,0.1317054412612959,0.06469461587571823
BJRI,0.54,0.07247177300227357,-0.0932,207.79,1.6970036715110988,585936.6533864542,0.10278748333285215,0.6272494702081499,100.0,0.09095518150476577,0.08790338546822411,0.19952232224875988,0.1482750742517706,0.6598228663446055,0.5599853022230388,0.7258243793997777,0.7225533551240146,0.8830602255799106
BK,,1.0,0.2955,,2.4762556010318266,5754000.806451613,0.07734117022503972,0.22943075401753377,91.68089402626767,0.0,0.8985349435755295,0.8124196215322432,0.0,0.5688405797101449,0.9406577255190153,0.6693219711004076,0.40184579888482985,0.4526494998935944
BKCC,1.93,1.0,0.7421,57.08,3.566177334690623,472089.2430278885,-0.0178041379279118,0.27183767113699964,95.78666569104949,0.49300344757655645,0.8985349435755295,0.9472717251515709,0.49851496458761707,0.4692028985507246,0.5017453610141466,0.40978140051871065,0.44664487598538744,0.5731006597148329
BKD,1.12,0.2532166468150078,0.0101,678.3,0.37562714995703816,2490607.1428571427,0.16135087163686657,1.171929917316434,100.0,0.24204015412695193,0.2589586220550386,0.43101230938820506,0.03518391592414896,0.90841384863124,0.8539408414477311,0.8197480548351241,0.8967506248798308,0.8830602255799106
BKE,2.37,0.565950276877506,0.1679,71.05,2.283945952874392,572423.8095238095,-0.023273053748792516,0.9573699279054149,98.23276456721162,0.57655647941594,0.5786972876658087,0.7015432665809296,0.4225496915695682,0.5883655394524959,0.5541061914385449,0.3899592441645054,0.8546433378196501,0.6767397318578421
BKEP,0.73,0.17468222869205394,0.1258,,0.31915925016021934,215569.32270916336,0.14832545164066802,0.7983829733409991,100.0,0.13019671466234028,0.16996634329835675,0.6493661583685467,0.0,0.9204911433172303,0.334190703656072,0.8002964060763246,0.8036915977696597,0.8830602255799106
BKEPP,0.73,0.17468222869205394,0.1258,,,40036.254980079684,0.02118645437624722,0.30034367013772956,100.0,0.13019671466234028,0.16996634329835675,0.6493661583685467,0.0,0.0,0.11556127135770715,0.5442756576509818,0.4685637377427418,0.8830602255799106
BKH,0.71,0.4191135696526868,0.2535,141.78,2.3736703844211062,427448.8095238095,0.045376374740024206,0.1988436262747375,86.53421392314176,0.12583654431149868,0.4476341318550782,0.780451956641558,0.22960932145305005,0.5787037037037037,0.4808010288443873,0.5998517969618378,0.36473755047106327,0.3626303468823154
BKI,0.99,0.45934598304400487,0.2409,70.99,9.268383334994942,860653.9682539683,-0.14801869610628793,-0.12528420795664508,25.83031719071971,0.1948894747515717,0.4872302514353593,0.7714495682528018,0.42380625999543065,0.25100644122383253,0.6461510196582767,0.16858095590959615,0.06960199961545857,0.05958714620131943
BKN,0.03,1.0,0.8609,66.21,16.211887597277922,46936.90476190476,0.012454790697024487,0.09228168825317673,85.21714786950297,0.004157371729872237,0.8985349435755295,0.9829138342825647,0.44459675576879143,0.15942028985507245,0.13081021495498807,0.5163023341978511,0.2501442030378773,0.3441157693126197
BKNG,3.56,0.7139493819894055,0.0852999999999999,256.26,13.755050029429077,464100.0,0.14657416161367376,0.20649714019507126,86.79667905492973,0.7165889271952951,0.6877845971094833,0.5807459121807826,0.11766049805803061,0.19202898550724637,0.4969685835017454,0.7965913301222675,0.374351086329552,0.3662481379016812
BKR,1.61,0.16638493117604444,0.05,46.28,0.8579935190421434,7012605.241935484,0.20976383806742271,0.7766059869188928,97.0786359360058,0.40519164469681607,0.16036428430013858,0.5087268050707331,0.564770390678547,0.8047504025764896,0.953702002572111,0.8808818080770656,0.7950394154970198,0.6288572036603532
BKSC,,1.0,0.4257999999999999,,5.14041300892958,6659.362549800797,0.10119052619891056,0.14497794407209752,88.65613124786199,0.0,0.8985349435755295,0.8868271173984935,0.0,0.3665458937198068,0.02425133198603711,0.7208225268618007,0.30609498173428185,0.39327516492870823
BKT,0.06,1.0,0.8453,46.16,16.055489247516274,281209.92063492065,-0.009150271547984423,0.011554630028862922,64.16898079019307,0.010849726221861691,0.8985349435755295,0.9764835568620246,0.5659127256111491,0.16143317230273752,0.38728642292853205,0.4394220081511671,0.15074024226110364,0.18216641838689082
BKTI,2.6,0.409705702440019,0.0288,15.79,1.3859375683575705,23104.761904761905,0.41739124605771427,0.6250622269215669,96.00476360604206,0.6122490367065504,0.4369431795684023,0.46371486312695204,0.7539410555174777,0.7049114331723028,0.07679588462245085,0.9714709151537606,0.720438377235147,0.5822515428814642
BKU,,1.0,0.3915999999999999,,6.040418365042616,982337.6984126985,0.22592683453708107,0.9700911925276052,100.0,0.0,0.8985349435755295,0.8702921183171045,0.0,0.3333333333333333,0.6770163512768693,0.8977399036680251,0.857335127860027,0.8830602255799106
BKYI,10.43,0.5001897944326966,-2.5753,3.64,11.881998063671068,611396.8007968127,-0.1717647103702321,-0.06382978993230626,20.604178886429615,0.9160413709186778,0.521678875470204,0.05823994120889216,0.8942197852410326,0.21034621578099838,0.5706411905199339,0.14579473879214525,0.09901941934243415,0.04511598212385614
BL,2.78,0.8039103079857962,-0.043,96.31,18.15620116764099,570632.6693227092,-0.21946952721887558,0.39395070368075125,79.27735502486105,0.6362806732914216,0.7414373391407642,0.22542715414293588,0.3356180031985378,0.14070048309178743,0.5530038581664524,0.10059281215264913,0.554701019034801,0.28112364332836776
BLBD,0.97,0.10434847589667903,0.0308,,0.8499196793482356,155180.8764940239,0.23052249115469237,1.2506286416288663,100.0,0.188602717501521,0.10591961987725203,0.46711372404923757,0.0,0.8065619967793881,0.27705309571927245,0.9018154872174879,0.9073255143241684,0.8830602255799106
BLCM,0.8,-7.10559127216053,-10.5741,,4.385154948187181,324407.171314741,-0.12971692065744156,-0.34805650941711286,73.63879966757547,0.14753599675522205,0.011284894080380123,0.02884438728642293,0.0,0.40982286634460546,0.41778431012309386,0.19192293442015562,0.019227071716977504,0.23962545222387743
BLCT,6.99,0.3152047014319766,0.0,,0.4201669425603595,338294.6107784431,-0.11207577488107656,0.018099529937821268,,0.8621983370513081,0.32587606414571374,0.33951864780451957,0.0,0.8965378421900161,0.42715414293588094,0.21859948128936643,0.1595846952509133,0.0
BLD,1.89,0.27459449595424934,0.131,58.87,2.341375212671255,374701.1904761905,-0.11016206202399526,0.21473585830734554,86.76021667289281,0.48255931859663354,0.2833102355969115,0.6563476024251332,0.4873200822481151,0.5827294685990339,0.44975197501377917,0.22082252686180068,0.3851182464910594,0.36539689295594807
BLDP,9.1,0.2042931035951973,-0.2988,3.55,56.656101359856684,4501260.15936255,-0.4133683285547127,0.621739047206118,69.62882679724365,0.898397890894342,0.20451395763215205,0.14348704758405292,0.8959332876399361,0.06320450885668277,0.9217343376814257,0.014820303816228233,0.7183233993462795,0.21068312406895084
BLDR,2.07,0.2596818226322762,0.0635,165.26,1.0496513553647542,2026718.326693227,0.04741278596573317,0.36426335354823913,91.43419261428143,0.521496653822754,0.26727380716689764,0.5363769979790557,0.1925976696367375,0.7646940418679549,0.8219731765570457,0.6059651722860319,0.5277831186310324,0.4469035965098957
BLE,0.08,1.0,0.8633,64.69,14.938449629330702,50752.77777777778,-0.02180610884250045,0.01895637474753542,78.47323674188964,0.017744879334820524,0.8985349435755295,0.9840161675546574,0.4535069682430889,0.17592592592592593,0.14109865882785227,0.3945905891070767,0.16073831955393195,0.2732496275803362
BLFS,15.28,0.6090933096478383,-0.0378,0.41,27.759483160298274,294724.7011952191,-0.11920196910684888,0.4859065635098938,91.32764243372276,0.9493003447576557,0.6143337952880618,0.2289178761712291,0.976582133881654,0.10124798711755234,0.39720742237736545,0.2076695072248981,0.6296865987310133,0.44520110661842943
BLI,9.17,0.692891466961106,-0.6282,14.62,49.796830338326714,508803.125,-0.3589561867262887,-0.15255539547979824,,0.8997160819306429,0.6703623044941596,0.10674260518096639,0.7644505368974184,0.07065217391304347,0.5226896931839059,0.0287143386439422,0.05998846375696981,0.0
BLIN,0.69,0.623774172853084,0.0062,8.29,1.3334616488534603,555661.3545816733,-0.21714285441807335,0.5138122078219738,96.86077573602653,0.12046238085581018,0.6258166699663433,0.42531692081572664,0.8272789581905414,0.7139694041867954,0.546941025169943,0.10318636532048907,0.6481445875793117,0.621195999148755
BLK,1.38,0.5100894785560013,0.3535999999999999,21.43,6.746707493203836,885859.6774193548,0.004402897939737249,0.3029789931686997,83.05675163148986,0.33005475562766173,0.5276182934072461,0.8469593973911446,0.7125885309572767,0.3115942028985507,0.6525812970788168,0.48944053353093736,0.47164006921745816,0.32113215577782506
BLKB,0.81,0.5407837550467084,0.0665,131.86,3.670276615951248,424658.5657370518,0.009471099401020755,0.21013098304448685,97.6887147951407,0.15027377813830867,0.557315383092457,0.5420723865515341,0.2490290153072881,0.4615539452495974,0.4791475289362484,0.5077806595035198,0.37781195923860794,0.6524792509044478
BLL,1.05,0.20864103217044394,0.1074,242.58,2.403595195621639,1926572.9838709678,-0.03265021247296063,0.0755465793107799,46.79585548347265,0.21669032650577977,0.2092654919817858,0.6202461877641007,0.12405757368060315,0.5748792270531401,0.813154510380305,0.36328269729529455,0.2295712363007114,0.11513087891040646
BLMN,0.34,0.12129966904910519,-0.013,22455.34,0.751545931521884,3035217.529880478,0.18829743831241696,0.6580723579417593,100.0,0.05759480835530319,0.1191843199366462,0.2507808194010656,0.0006854009595613434,0.8285024154589372,0.8800293955539225,0.8588366061504261,0.741011343972313,0.8830602255799106
BLNK,3.1,0.27842006779176587,-2.7773000000000003,9.86,279.9445485415612,7410891.633466136,-0.4092157027300667,3.9719471031788283,89.20536956363713,0.670350841614277,0.287467828152841,0.056035274664706966,0.8077450308430432,0.021135265700483092,0.9570090023883887,0.015376065209336792,0.9876946741011344,0.402851670568206
BLPH,6.09,,0.0,3.98,,220464.14342629482,-0.16358836195237014,-0.3569979337378163,1.7314677660649176,0.8369499087406206,0.0,0.33951864780451957,0.8877084761251999,0.0,0.338416314532427,0.15431641348647648,0.018650259565468178,0.004894658437965525
BLRX,2.15,,0.0,34.88,,2131143.426294821,-0.14749262080454528,0.751515240402153,100.0,0.5374163455688501,0.0,0.33951864780451957,0.630111948823395,0.0,0.8295057872496785,0.16913671730270471,0.7833109017496636,0.8830602255799106
BLU,18.1,1.0,-2196.1333,0.34,20055.039551734928,1953455.7768924304,0.04347821861674617,0.6551724244241346,14.502522457430501,0.9601500709795173,0.8985349435755295,0.001102333272092596,0.9796664381996801,0.0018115942028985507,0.8149917325004593,0.5955909596146721,0.7388963660834454,0.030219195573526283
BLUE,5.97,-1.3664600732250114,-2.5107,14.24,7.679753126777788,1317749.8007968126,-0.3934009931122445,-0.4606995084506519,9.973889345682442,0.8327925370107483,0.029103147891506632,0.05952599669300018,0.7676490747087046,0.28381642512077293,0.7383795700900239,0.018340125972582437,0.010190348009998077,0.02021706746116195
BLW,0.09,1.0,0.8787999999999999,45.55,13.486479286990882,146637.6984126984,0.02001831760365058,0.09877954005555178,93.41355619970625,0.02180085175420807,0.8985349435755295,0.9893441117031049,0.5693397304089559,0.1956521739130435,0.2678669851185008,0.5416821044831419,0.2574504902903288,0.4979782932538838
BLX,,1.0,0.6365999999999999,,6.377281159014428,165898.4126984127,0.06051012695394009,0.33757760867064324,94.44164639427625,0.0,0.8985349435755295,0.9301855594341356,0.0,0.32286634460547503,0.2875252618041521,0.6331974805483512,0.502595654681792,0.5258565652266439
BMA,,0.980065705991442,0.0,,0.00828231072153272,467498.8095238095,-0.11048950368054922,-0.2710601884875721,53.116456371955685,0.0,0.7970698871510592,0.33951864780451957,0.0,0.9881239935587761,0.49862208340988423,0.22026676546869212,0.03537781195923861,0.13790168120876783
BMBL,1.35,0.7251565704151194,-0.0469,53.97,56.299721902398815,7924712.5,,,,0.3196106266477388,0.695901801623441,0.22248759875068896,0.518848526387937,0.06360708534621579,0.9606834466286974,0.0,0.0,0.0
BME,0.13,1.0,0.102,0.0,100.78174788826935,43305.15873015873,-0.08451657980101412,0.10169739424028523,82.59421900010562,0.028391806935712836,0.8985349435755295,0.6116112437993754,0.9996572995202193,0.04045893719806763,0.12364504868638618,0.25361244905520564,0.25995000961353587,0.31496062992125984
BMI,3.39,0.39537392138063276,0.1528,2.0,6.882935954577234,175686.90476190476,0.009786021539920142,0.6089726133750761,95.39063236172287,0.7021902251064692,0.4236784795090081,0.684916406393533,0.9310029700708248,0.30696457326892107,0.29542531692081575,0.5092626898851427,0.7108248413766584,0.558842306873803
BMO,,1.0,0.0,,2.4536743752718753,761778.9682539683,0.12121608806774242,0.43305619097343917,98.85471808632855,0.0,0.8985349435755295,0.33951864780451957,0.0,0.5706521739130435,0.6215322432482087,0.7567617636161541,0.5875793116708325,0.7016386465205363
BMRA,6.38,0.23214723085216774,-0.7071999999999999,15.06,10.094699153347813,816884.4621513945,-0.24760601326233522,-0.1704374200506641,12.891248531818576,0.8454674508213345,0.23737873688378539,0.10086349439647253,0.7599954306602696,0.23409822866344607,0.6327392981811502,0.08077065579844386,0.054412612959046334,0.026814215790593742
BMRC,,1.0,0.4269,,5.3133228584270205,35891.633466135456,0.07404392789052805,0.33584531071532764,98.49068884981058,0.0,0.8985349435755295,0.8875620062465552,0.0,0.3609098228663446,0.10545654969685835,0.6617265653945906,0.5010574889444338,0.6863162374973398
BMRN,4.76,0.3805880819476956,-0.0493,27.55,7.58434227615511,1760459.362549801,-0.08348065564756924,0.07883414385278376,16.93969606268999,0.79152301764348,0.4068501286873886,0.2205585155245269,0.6735206762622801,0.286634460547504,0.7966195112989161,0.25509447943682845,0.2326475677754278,0.036603532666524795
BMTC,,1.0,0.256,,4.508830351855976,84150.59760956175,0.24999994289375604,0.5973119012048094,100.0,0.0,0.8985349435755295,0.7828403453977586,0.0,0.3997584541062802,0.1929083226162043,0.9170062986291219,0.7048644491443953,0.8830602255799106
BMTX,0.47,1.0,-0.125,157.2,,41738.69047619047,-0.1841541671346547,0.10648600092874738,,0.07767187183127154,0.8985349435755295,0.18868271173984935,0.20493488690884168,0.0,0.1186845489619695,0.13153019636902558,0.2659104018457989,0.0
BMY,1.58,0.8006726562867491,0.1823,136.43,3.227922315851889,12891476.612903226,-0.015110089061930343,0.06309848490113512,78.20086969059173,0.3964713039951328,0.7402494555533558,0.7165166268601874,0.23874800091386794,0.49879227053140096,0.9785045011941944,0.41756206002223045,0.21611228609882716,0.27197276016173655
BNED,1.24,0.21177511440792415,-0.0567999999999999,110.4,0.23323279455207083,609832.9365079365,-0.02371545475060477,2.1134451643304986,100.0,0.2848306631514906,0.2132251039398139,0.21688407128421827,0.29860635138222524,0.9388083735909822,0.5700900238838875,0.3890329751759911,0.9638531051720823,0.8830602255799106
BNFT,3.61,0.5080880403076107,-0.0138,1062.18,1.615457940040279,426146.21513944224,0.02264429723291639,0.37659782644778006,90.36096387156066,0.7198337051308051,0.5254405068303306,0.24995406944699614,0.0205620287868403,0.6702898550724637,0.4798824177843101,0.5498332715820674,0.5395116323783887,0.4249840391572675
BNGO,1.18,0.3687968035623082,-4.5308,109.12,266.1303476624035,30961850.996015936,-0.3604651252060038,12.750000687745926,95.62350097693194,0.2636382072601906,0.39417937042169865,0.047032886275950765,0.3015764222069911,0.02254428341384863,0.994488333639537,0.028158577250833643,0.998269563545472,0.5667163226218345
BNL,3.28,0.9340436579124914,0.4796,65.18,2.049950685737325,520046.6101694915,-0.027292576873855556,,,0.6922530926789697,0.7859829736685805,0.9052911997060444,0.45099383139136395,0.6165458937198067,0.5311409149366159,0.3806965542793627,0.0,0.0
BNR,9.85,0.7289185255222005,0.0,1.8,8.823352742961275,256348.36956521738,0.08032887225692731,0.7011952179881977,,0.9083350233218415,0.6986735299940606,0.33951864780451957,0.9351153758281928,0.26187600644122383,0.3672607018188499,0.6752500926268988,0.7592770621034416,0.0
BNS,,1.0,0.0,,2.9475400288398035,1453091.2698412698,0.1256153764087431,0.5297691523475034,99.99999999999999,0.0,0.8985349435755295,0.33951864780451957,0.0,0.5261674718196457,0.7595076244717986,0.7643571693219711,0.6579503941549703,0.7761225792721855
BNSO,1.93,0.5655161881490531,0.0276,31.7,1.9117898167672505,53407.96812749004,-0.2098765631961924,0.3438320111427209,66.16543642370989,0.49300344757655645,0.5781033458721045,0.4606834466286974,0.6489604752113319,0.6328502415458938,0.14642660297629984,0.10929974064468322,0.5100942126514132,0.1932326026814216
BNTC,18.46,-3.2857142857142856,-228.1667,2.13,270.51020408163265,228482.05976095618,-0.34523806550335046,-0.5213228799338121,35.901542263929606,0.9616710606367876,0.019798059790140567,0.004776777512401249,0.9264336303404158,0.022342995169082124,0.34576520301304425,0.03241941459799926,0.007306287252451452,0.0834220046818472
BNTX,4.07,0.8618313711932359,0.0,17.63,140.49770587409088,2755637.450199203,-0.18169446286102042,0.47704592361538456,,0.7502534982762117,0.7630172243120175,0.33951864780451957,0.7386337674206077,0.034420289855072464,0.8679037295609039,0.1357910337161912,0.6219957700442222,0.0
BNY,0.02,1.0,0.8223,69.96,16.001554722459407,29577.777777777777,0.009616844551457948,0.13565771064922427,100.0,0.0025349827621172177,0.8985349435755295,0.9639904464449752,0.42917523417866116,0.16223832528180354,0.0916773837957009,0.5085216746943312,0.2966737165929629,0.8830602255799106
BOCH,,1.0,0.3615,,3.478253426416388,45247.80876494024,0.06945761430435216,0.5823653043742165,100.0,0.0,0.8985349435755295,0.8514605915855227,0.0,0.47604669887278583,0.12695204850266398,0.6517228603186366,0.6946741011343972,0.8830602255799106
BOE,0.63,1.0,0.7177,0.17,30.43123065790673,188441.66666666666,0.010341348549763874,0.16427298807946378,99.62251719823682,0.1067734739403772,0.8985349435755295,0.9423112254271542,0.9889193511537583,0.0964170692431562,0.3081021495498806,0.5103742126713597,0.3251297827340896,0.738242179187061
BOH,,1.0,0.3601,,6.705518640167911,291998.4126984127,0.1613742810898875,0.790360767737819,100.0,0.0,0.8985349435755295,0.8504501194194378,0.0,0.31280193236714976,0.39555392246922655,0.819933308632827,0.8004229955777735,0.8830602255799106
BOKF,,1.0,0.3607,,3.7710572906856643,283047.41035856574,0.1650874068405619,0.7789923807339296,99.99999999999999,0.0,0.8985349435755295,0.8509094249494764,0.0,0.45430756843800324,0.3882050339886092,0.8256761763616154,0.7961930398000384,0.7761225792721855
BOKFL,,1.0,0.3607,,0.9656763667769968,11526.294820717132,0.0031434153755527383,0.013219164052194365,61.346756527313296,0.0,0.8985349435755295,0.8509094249494764,0.0,0.7811996779388084,0.04207238655153408,0.48258614301593183,0.15285522014997116,0.17024898914662695
BOLT,4.01,-89.14488636363636,-141.10469999999998,26.35,2717.2031871297145,626595.0,,,,0.7467045224092476,0.0019798059790140567,0.006613999632555576,0.6809458533241947,0.005434782608695652,0.5772551901524894,0.0,0.0,0.0
BOMN,8.24,0.45336430116041626,-0.0617,18.79,22.097733093378107,124369.72111553785,0.019504525705118514,1.3773816359494058,98.81276672952414,0.8861285743256946,0.48109285290041576,0.2136689325739482,0.7322366917980352,0.12298711755233495,0.24214587543634025,0.5394590589107077,0.9194385695058642,0.69993615662907
BOOM,3.04,0.248091952819197,0.0104,11.72,4.5324949145946,163508.36653386455,0.17907050811912706,1.0279447217334132,100.0,0.6632528898803488,0.25242526232429224,0.4319309204482822,0.7902673063742289,0.39834943639291465,0.28440198419988977,0.8453130789181178,0.8694481830417228,0.8830602255799106
BOOT,1.5,0.319540793953698,0.0767,85.92,2.1248543768151023,857369.0476190476,-0.004948849263386457,1.0309763685290307,100.0,0.37152707361589943,0.3320134626806573,0.5640271908873783,0.3676033813114005,0.607085346215781,0.645416130810215,0.45461281956280103,0.8702172659104018,0.8830602255799106
BORR,1.47,0.17235772357723578,-0.4224,181.99,1.020900791842763,4268738.095238095,0.07476628017234321,0.5333333015441895,,0.36199553843033866,0.16689764403088497,0.12621715965460223,0.17272104180945852,0.7707326892109501,0.9175087268050708,0.6632085957762134,0.6596808306094982,0.0
BOSC,1.77,0.18855260322054251,0.0092,31.29,0.43252563839193053,82376.49402390438,0.15107916568933621,0.3559322838672343,61.22107604900031,0.4496045426891097,0.18333003365670164,0.4291750872680507,0.652044779529358,0.894927536231884,0.19162226713209626,0.8045572434234902,0.52143818496443,0.1683336880187274
BOTJ,,1.0,0.2296,,1.9002769836538496,3435.4581673306775,0.07014560831896777,0.4292453823029332,97.78969041494155,0.0,0.8985349435755295,0.762630902076061,0.0,0.6338566827697263,0.012860554841080287,0.6539459058910708,0.5848875216304557,0.65716109810598
BOX,0.76,0.7084240434889786,-0.196,2048.84,3.9134497115241365,2439082.1428571427,0.0408164209995201,0.0752137697752937,50.4355472113317,0.13607787467045224,0.6826371015640468,0.1659011574499357,0.009138679460817912,0.44323671497584544,0.8510012860554841,0.5905891070766951,0.2288021534320323,0.12853798680570333
BOXL,1.8,0.24610937851232254,-0.2818,30.5,4.142969127284364,7223678.087649402,-0.14960625264935623,0.4896551826195821,92.03436496783063,0.45731089028594607,0.24886161156206693,0.14752893624839242,0.6567283527530272,0.4249194847020934,0.9555392246922653,0.16765468692108187,0.633339742357239,0.459885081932326
BP,1.22,0.13966639023548597,-0.0572,95.74,0.5007519471903518,15647875.793650793,0.2926162340312297,0.38281847593464646,99.99999999999996,0.2772257148651389,0.1326470005939418,0.2166084879661951,0.33721727210418095,0.8798309178743962,0.9827301120705493,0.9401630233419785,0.5448952124591425,0.7612257927218558
BPFH,,1.0,0.201,,3.865930038212297,826093.2270916335,0.05323199872592044,1.4935054633294311,100.0,0.0,0.8985349435755295,0.7341539592136689,0.0,0.4472624798711755,0.6358625757854125,0.6170804001482031,0.93155162468756,0.8830602255799106
BPMC,7.09,0.5876653891606004,0.3889,6.09,7.0049951465956966,553120.3187250996,-0.03071638757231232,0.44364190685961247,70.88394716088368,0.8652403163658487,0.595921599683231,0.8686386184089656,0.854123829106694,0.3035426731078905,0.5445526364137424,0.37106335679881436,0.5950778696404537,0.21962119599914876
BPMP,11.02,0.8200155159038014,0.6625,184.48,5.020481148091651,363384.92063492065,0.04219409146871156,0.2217448632598975,92.34192665736691,0.9203001419590346,0.7473767570778064,0.933308837038398,0.16975097098469272,0.3719806763285024,0.44240308653316185,0.5929974064468322,0.3937704287636993,0.46882315386252393
