symbol,most_recent_quarter,shares_outstanding,payout_ratio,profit_margin,operating_margin,return_on_assets,return_on_equity,revenue_per_share,quarterly_revenue_growth,ebitda,diluted_eps,quarterly_earnings_growth,total_cash_per_share,total_debt_to_equity,current_ratio,operating_cash_flow
SOL,2020-09-29,69580000.0,0.0,-0.1211999999999999,-0.0115,-0.0019,-0.0953,1.73,-0.852,6260000.0,-0.21,-0.106,0.32,77.08,0.99,-999.0
RACA,2020-09-29,14040000.0,-999.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.06,-999.0,-999.0,-999.0
FANH,2020-09-29,53690000.0,-999.0,-0.0012,0.0,0.0608999999999999,0.0028,-999.0,-0.0139999999999999,-999.0,1.46,-0.5529999999999999,-999.0,10.46,2.92,-999.0
RADI,2020-09-29,60900000.0,-999.0,0.0,0.0,-0.0095,0.0081,-999.0,0.276,-999.0,-999.0,-999.0,2.82,132.9,71.39,-999.0
EQOS,2020-09-29,37320000.0,0.0,0.0,-192.4263,-0.7836,-9.3296,0.1,-0.872,-64129999.99999999,-999.0,-999.0,0.89,5.92,1.3,-24750000.0
RAIL,2020-09-29,15530000.0,0.0,-0.8576999999999999,-0.6003000000000001,-0.1392,-0.9241,6.99,-0.38,-44800000.0,-5.995,-999.0,1.73,172.07,1.15,-32410000.0
RAND,2020-09-29,2580000.0,0.0,0.8567,0.4201,0.0159,0.0669,1.57,0.685,1340000.0,1.35,-999.0,7.38,21.65,83.43,-999.0
SPFR,2020-09-29,34500000.0,-999.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,278.12,-999.0,-999.0
RAPT,2020-09-29,24560000.0,0.0,0.0,-14.1561,-0.3533,-0.6640999999999999,0.17,-999.0,-51770000.0,-2.45,-999.0,5.0,-999.0,8.05,-30810000.0
FAMI,2020-09-29,20520000.0,0.0,0.0273,0.0696,0.0382,0.0316,1.86,0.008,2150000.0,0.05,-999.0,0.03,26.8,4.43,-1620000.0
RVPH,2020-09-29,9230000.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-1950000.0,-999.0,-999.0,0.04,-999.0,0.03,-1140000.0
EZGO,2020-09-29,10840000.0,0.0,0.0087,-0.0074,-0.004,0.0217,2.16,5.013,-999.0,-999.0,0.77,0.23,2.28,2.44,4020000.0
RBCN,2020-09-29,2420000.0,0.0,-0.147,-0.1883,-0.0173,-0.0223,1.88,0.918,-999.0,-0.28,-999.0,10.35,-999.0,31.47,-999.0
SAIIU,2020-09-29,-999.0,-999.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.2,-999.0,-999.0,-999.0
ROCH,2020-09-29,9830000.0,-999.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.04,-999.0,4.45,-999.0
RDVT,2020-09-29,12150000.0,0.0,-0.2825,-0.2201,-0.0947,-0.2297,2.96,0.122,-7390000.0,-0.84,-999.0,1.02,10.97,3.36,5960000.0
ETON,2020-09-29,24210000.0,0.0,0.0,-53.5899,-1.1217,-3.3458,0.02,-999.0,-21840000.0,-1.18,-999.0,0.3,508.65,3.04,-19010000.0
STON,2020-09-29,128180000.0,0.0,-0.1932999999999999,-0.0588999999999999,-0.0063,-999.0,3.23,0.051,-7060000.0,-0.628,-999.0,0.37,-999.0,2.22,-7450000.0
KUKE,2020-09-29,29570000.0,0.0,-0.0263,0.0,-999.0,-999.0,-999.0,1.592,-999.0,-999.0,-999.0,-999.0,12.24,1.28,-999.0
ATNF,2020-09-29,21510000.0,-999.0,0.0,0.0,-0.4849,-1.4464,-999.0,-999.0,-24120000.0,-999.0,-999.0,0.09,54.41,0.18,-3950000.0
ETTX,2020-09-29,35480000.0,0.0,0.0,0.0,-0.5254,-0.9193,0.0,-999.0,-55860000.0,-2.922,-999.0,1.73,2.35,9.97,-45750000.0
EVOL,2020-09-29,12200000.0,0.0,-0.0507,0.0220999999999999,0.0176,-0.1386,2.14,0.108,1710000.0,-0.115,-999.0,0.29,19.31,1.6,2290000.0
ATLC,2020-09-29,15960000.0,0.0,0.2801,0.3288,0.076,0.7062,17.26,7.6,-999.0,3.08,1.971,10.29,405.21,17.61,177500000.0
EVOK,2020-09-29,31390000.0,0.0,0.0,0.0,-1.0888,-7.5728,-999.0,-999.0,-999.0,-0.493,-999.0,0.24,-999.0,1.01,-6070000.0
RGLS,2020-09-29,66900000.00000001,0.0,0.0,-3.4954,-0.4503,-5.0719,0.18,276.778,-17070000.0,-0.683,-999.0,0.46,184.25,1.35,-20700000.0
ATHX,2020-09-29,197700000.0,0.0,0.0,-145.29319999999998,-0.7137,-1.8684,0.0,-999.0,-65560000.0,-0.375,-999.0,0.31,0.37,3.32,-54690000.0
ATHA,2020-09-29,36490000.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,6.97,0.38,30.75,-14480000.0
RMGB,2020-09-29,34500000.0,-999.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,2542.76,-999.0,-999.0
RMBL,2020-09-29,2190000.0,0.0,-0.0731,-0.0715,-0.2239999999999999,-1.9236,246.91,-0.4679999999999999,-33520000.000000004,-18.04,-999.0,1.52,562.27,1.14,12240000.0
EUCR,2020-09-29,13460000.0,-999.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,233.21,-999.0,-999.0
EVLO,2020-09-29,51970000.0,0.0,0.0,0.0,-0.4997999999999999,-1.3318,-999.0,-999.0,-84360000.0,-2.43,-999.0,1.77,83.35,6.24,-73100000.0
RLMD,2020-09-29,16239999.999999998,0.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-44410000.0,-2.84,-999.0,7.58,-999.0,37.02,-25490000.0
RLAY,2020-09-29,89980000.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-113130000.0,-999.0,-999.0,7.94,3.35,46.08,-89980000.0
EVK,2020-09-29,14810000.0,0.0,-0.0112,-0.0091,-0.0058,-0.0279,19.78,-0.295,2880000.0,-0.221,-999.0,4.78,72.25,1.33,32050000.0
RKDA,2020-09-29,21330000.0,0.0,0.0,-16.8705,-0.3911,-1.5966999999999998,0.14,-0.1989999999999999,-21810000.0,-2.123,-999.0,0.94,79.38,2.52,-28480000.0
RIDE,2020-09-29,164950000.0,-999.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,0.03,-8420000.0
EUCRU,2020-09-29,-999.0,-999.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,233.21,-999.0,-999.0
ETNB,2020-09-29,19880000.0,0.0,0.0,0.0,-0.24,-0.4978,-999.0,-999.0,-46370000.0,-72.33,-999.0,11.02,-999.0,23.61,-43350000.0
EXPCU,2020-09-29,-999.0,-999.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.03,-999.0,2.12,-999.0
ATOS,2020-09-29,71570000.0,0.0,0.0,0.0,-0.5796,-1.0416,-999.0,-999.0,-12950000.0,-1.378,-999.0,0.87,0.32,7.23,-10850000.0
ETAC,2020-09-29,61200000.0,-999.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.01,-999.0,-999.0,-999.0
EXPC,2020-09-29,27500000.0,-999.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.03,-999.0,2.12,-999.0
SRT,2020-09-29,40290000.0,0.0,-0.0576,0.0317,0.0199,-0.1301999999999999,16.35,-0.012,49130000.0,-0.94,-999.0,1.2,84.07,1.09,84230000.0
LC,2020-09-29,78230000.0,0.0,-0.2747,0.0395,0.0058,-0.1981,6.53,-0.5920000000000001,80070000.0,-1.79,-999.0,4.86,53.38,6.43,255000000.0
ESLT,2020-09-29,44200000.0,0.3339999999999999,0.048,0.0758,0.0292,0.0997,104.23,0.03,497260000.0,5.0,-0.764,6.52,57.99,1.23,193650000.0
SUPV,2020-09-29,91340000.0,0.078,0.0828,0.0,0.0166,0.1264,-999.0,1.406,-999.0,1.19,-999.0,-999.0,-999.0,-999.0,-999.0
REDU,2020-09-29,56380000.0,0.0,-0.0819,0.0,-0.0287,-0.182,-999.0,-0.222,-999.0,-0.07,-0.288,-999.0,213.37,0.63,-999.0
REED,2020-09-29,83500000.0,0.0,-0.2821,-0.2382,-0.3276,-999.0,0.71,0.208,-8970000.0,-0.201,-999.0,0.01,1949.1,0.99,-10300000.0
RNA,2020-09-29,37530000.0,0.0,0.0,-5.587999999999999,-999.0,-999.0,0.47,1.686,-33690000.0,-999.0,-999.0,9.09,0.22,25.17,-29060000.0
RMTI,2020-09-29,93570000.0,0.0,-0.4722999999999999,-0.4438,-0.2602,-0.8978,0.92,-0.008,-26930000.0,-0.432,-999.0,0.72,54.78,6.13,-26370000.0
REFR,2020-09-29,31580000.0,0.0,-2.515,-2.7028,-0.2301,-0.396,0.03,-0.642,-2800000.0,-0.087,-999.0,0.17,14.48,21.07,-2060000.0
LAIX,2020-09-29,49410000.0,0.0,-0.5841,0.0,-0.4539999999999999,-999.0,-999.0,-0.086,-999.0,-3.617,-999.0,-999.0,-999.0,0.36,-999.0
REKR,2020-09-29,39840000.0,0.0,-0.7138,-0.4904,-0.1805999999999999,-0.983,0.97,0.384,-8860000.0,-0.75,-999.0,0.73,6.17,4.65,-23820000.0
RELI,2020-09-29,4160000.0,0.0,-0.7232,-0.5977,-999.0,-999.0,2.21,0.266,-2900000.0,-1.599,-999.0,0.0,6737.46,0.09,-1710000.0
RMGBW,2020-09-29,-999.0,-999.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,2542.76,-999.0,-999.0
RMGBU,2020-09-29,-999.0,-999.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,2542.76,-999.0,-999.0
ATXI,2020-09-29,16750000.0,0.0,0.0,0.0,-0.6643000000000001,-1.26,-999.0,-999.0,-999.0,-0.58,-999.0,0.26,-999.0,3.89,-8420000.0
RELIW,2020-09-29,-999.0,-999.0,-0.7232,-0.5977,-999.0,-999.0,2.21,0.266,-2900000.0,-999.0,-999.0,0.0,6737.46,0.09,-1710000.0
RESN,2020-09-29,54180000.0,0.0,0.0,-9.6697,-0.7031000000000001,-1.652,0.07,16.785,-28130000.0,-0.638,-999.0,0.37,11.5,3.28,-19830000.0
KT,2020-09-29,475600000.0,0.3933,0.0263,0.0,0.0186,0.0445,-999.0,-0.034,-999.0,0.96,0.072,-999.0,50.15,1.24,-999.0
ESTA,2020-09-29,23440000.0,0.0,-0.4639999999999999,-0.2965,-0.1113,-0.6146,3.63,-0.004,-20720000.0,-1.68,-999.0,3.47,62.05,6.65,-19970000.0
STG,2020-09-29,168230000.0,0.0,-0.2291,0.0,-0.1024,-999.0,-999.0,0.027,-999.0,-1.263,-999.0,-999.0,-999.0,0.76,-999.0
ETACU,2020-09-29,-999.0,-999.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.01,-999.0,-999.0,-999.0
LITB,2020-09-29,111780000.0,0.0,0.085,0.0066,0.0121,1.9438,3.41,0.67,5990000.0,0.089,-0.268,0.42,25.7,0.87,-999.0
SALM,2020-09-29,21130000.0,-999.0,-0.2619,0.0521,0.0137,-0.3791,8.86,-0.054,24240000.0,-2.321,-999.0,0.72,218.63,0.87,25680000.0
TALO,2020-09-29,81280000.0,0.0,-0.0549,0.0286,0.0039,-0.0293,10.09,-0.417,423180000.0,-0.55,-999.0,0.44,84.4,0.59,323390000.0
SGTX,2020-09-29,31240000.0,0.0,0.0,-4.1972000000000005,-999.0,-999.0,2.51,0.0069999999999999,-52560000.0,-999.0,-999.0,11.47,1078.47,1.4,-57980000.0
SGRY,2020-09-29,59090000.0,0.0,-0.077,0.1038,0.0232,-0.0148,37.61,0.098,279300000.0,-3.69,-999.0,9.05,211.29,1.51,263400000.0
SGRP,2020-09-29,21110000.0,0.0,0.0031,0.0343,0.0587,0.1467,11.0,-0.114,8900000.0,0.02,0.261,0.75,60.87,1.42,11800000.0
PSHG,2020-09-29,5080000.0,0.0,-0.1189,0.1994999999999999,0.0462,-0.0605999999999999,10.8,0.527,12650000.0,-999.0,-999.0,7.41,51.55,-999.0,-999.0
TGS,2020-09-29,151120000.0,0.0,0.1994999999999999,0.0,0.1067999999999999,0.1669,-999.0,0.027,-999.0,1.07,5.9670000000000005,-999.0,64.16,3.6,-999.0
PSTX,2020-09-29,61820000.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-112470000.0,-999.0,-999.0,5.52,19.9,11.66,-99450000.0
PTE,2020-09-29,66800000.0,0.0,0.0,-6.5481,-0.5609000000000001,-1.402,0.23,1.392,-49120000.0,-1.572,-999.0,0.66,35.97,3.21,-48170000.0
FCACU,2020-09-29,-999.0,-999.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.03,-999.0,-999.0,-999.0
PTGX,2020-09-29,43020000.0,0.0,-2.5203,-2.4511000000000003,-0.2117,-0.4889,0.82,2.167,-62180000.0,-2.06,-999.0,5.07,3.71,5.29,-67910000.0
PTNR,2020-09-29,183720000.0,0.0,0.0059,0.0,0.0133,0.0121999999999999,-999.0,-0.03,-999.0,-0.023,-999.0,-999.0,131.56,1.29,-999.0
SGLB,2020-09-29,7710000.0,0.0,0.0,-6.7651,-0.6862999999999999,-1.3100999999999998,0.28,0.4529999999999999,-5090000.0,-2.624,-999.0,0.77,-999.0,11.3,-4690000.0
SGBX,2020-09-29,8820000.0,0.0,0.0,-2.3801,-0.1503999999999999,-0.5719,0.44,2.125,-4000000.0,-1.835,-999.0,1.52,8.51,3.13,-4770000.0
SGAMU,2020-09-29,-999.0,-999.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,803.48,-999.0,-999.0
SGAM,2020-09-29,14380000.0,-999.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,803.48,-999.0,-999.0
SGA,2020-09-29,5040000.0,-999.0,-0.0034,0.0297,0.0075,-0.0018,16.89,-0.228,10000000.0,-0.06,-999.0,8.06,8.82,4.53,14570000.0
FCAC,2020-09-29,34500000.0,-999.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.03,-999.0,-999.0,-999.0
SFT,2020-09-29,83910000.0,-999.0,-0.5022,-0.4282999999999999,-999.0,-999.0,4.35,0.307,-63110000.0,-999.0,-999.0,0.22,-999.0,1.39,-55290000.0
TG,2020-09-29,33500000.0,-999.0,-0.0876,0.0633,0.0553,-0.0947,27.19,-0.105,90560000.0,-2.38,-999.0,1.05,8.74,1.63,95870000.0
SFET,2020-09-29,25860000.0,0.0,0.0,-1.6531,-0.23,-0.9783,0.84,0.057,-7480000.0,-2.84,-999.0,3.9,2.27,3.98,-999.0
ENLV,2020-09-29,18230000.0,0.0,0.0,0.0,-0.2122,-0.4175,-999.0,-999.0,-8680000.0,-0.74,-999.0,2.09,2.39,7.23,-6900000.0
BBDC,2020-09-29,47960000.0,-999.0,-0.0576,0.7167,0.0256,-0.0073,1.43,-0.154,-999.0,-0.08,7.311,0.31,131.33,17.51,-10460000.0
SHACU,2020-09-29,-999.0,-999.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.01,444.45,-999.0,-999.0
SESN,2020-09-29,158180000.0,0.0,0.0,-2.847,-0.175,-999.0,0.1,-999.0,-31840000.0,-0.37,-999.0,0.32,-999.0,5.05,-36130000.0
SKLZ,2020-09-29,291710000.0,-999.0,-0.4424,-0.3285,-999.0,-999.0,1.4,0.923,-63420000.0,-999.0,-999.0,0.33,-999.0,1.65,-40360000.0
LGL,2020-09-29,5210000.0,0.0,0.0624,0.0791999999999999,0.0395,0.0555,6.39,-0.06,3100000.0,0.4,-0.861,4.4,1.15,8.99,3410000.0
RIOT,2020-09-29,67530000.0,0.0,-2.5009,-1.4986000000000002,-0.1565,-0.4507,0.24,0.415,-9160000.0,-0.6,-999.0,0.59,-999.0,32.21,-12750000.0
LINX,2020-09-29,175690000.0,0.0,-0.0055,0.0,0.0081,-0.0027,-999.0,0.122,-999.0,-999.0,-999.0,-999.0,24.54,2.26,-999.0
ELYS,2020-09-29,16700000.0,0.0,-0.2048,-0.0873,-0.0673,-0.5837,2.79,0.436,-2110000.0,-999.0,-999.0,0.63,9.25,1.04,-999.0
LHC,2020-09-29,-999.0,-999.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,180.63,-999.0,-999.0
TISI,2020-09-29,30630000.0,0.0,-0.246,-0.0163,-0.0108,-0.7029000000000001,30.53,-0.245,31840000.0,-7.52,-999.0,0.64,192.87,2.36,45980000.0
SIGA,2020-09-29,77400000.0,0.0,0.3461999999999999,0.5927,0.1968,0.2935,1.14,4.457,54760000.0,0.39,-999.0,1.02,2.19,8.04,11310000.0
ATCX,2020-09-29,15000000.0,0.0,-0.0398,0.0025,0.002,-0.3342,78.63,-0.064,20890000.0,-999.0,-0.589,1.99,1115.06,2.23,22940000.0
SIEN,2020-09-29,55860000.0,0.0,-1.2388,-0.8281000000000001,-0.1869,-1.5559,1.44,-0.143,-55480000.0,-1.78,-999.0,1.26,399.63,2.4,-66269999.99999999
SIEB,2020-09-29,30950000.0,0.0,0.0569,0.053,0.006,0.0738,1.35,0.165,-999.0,0.077,-0.544,17.95,773.34,1.04,48750000.0
SIC,2020-09-29,25450000.0,0.0,-0.006,0.0109,0.0092,-0.0219,22.4,-0.059,28760000.0,-0.14,-0.784,0.16,107.39,2.36,30580000.0
ATEC,2020-09-29,78430000.0,0.0,-0.5195000000000001,-0.3175,-0.1589,-1.2263,2.11,0.41,-32290000.0,-1.1,-999.0,0.2,217.03,1.8,-48750000.0
KIQ,2020-09-29,47170000.0,0.0,0.1056,0.0886999999999999,0.0641,0.1402,0.32,-0.7170000000000001,1660000.0,0.034,-999.0,0.05,1.23,7.61,1890000.0
SIBN,2020-09-29,32360000.0,0.0,-0.6167,-0.55,-0.1772,-0.5125,2.6,0.259,-38090000.0,-1.6,-999.0,4.08,38.58,12.65,-31810000.0
SHYF,2020-09-29,35550000.0,0.1025,-0.0038,0.0849,0.08,0.2217,19.3,-0.094,75700000.0,-999.0,0.81,1.21,48.88,1.96,48590000.0
PRTH,2020-09-29,67220000.0,0.0,0.0492,0.037,0.022,-999.0,5.91,0.161,51790000.0,0.29,-999.0,0.32,-999.0,1.04,31880000.0
SHSP,2020-09-29,12600000.0,0.0,-0.2244,-0.2758,-0.1211999999999999,-0.236,2.42,0.2769999999999999,-6190000.0,-0.54,-999.0,1.29,52.57,2.09,-3210000.0
THM,2020-09-29,194910000.0,0.0,0.0,0.0,-0.0331,-0.05,-999.0,-999.0,-3510000.0,-0.017,-999.0,0.07,-999.0,17.32,-2470000.0
SJT,2020-09-29,46610000.0,1.0,0.7558,0.759,0.5553,0.9821,0.15,-0.93,-999.0,0.113,-999.0,0.01,-999.0,-999.0,-999.0
PSAC,2020-09-29,29520000.0,-999.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.02,-999.0,-999.0,-999.0
SHIPW,2020-09-29,2550000.0,-999.0,-0.1853999999999999,0.0592,0.0088,-0.2289,3.24,-0.18,15250000.0,-0.602,3.809,0.5,206.66,0.18,-999.0
SHIP,2020-09-29,154860000.0,0.0,-0.1853999999999999,0.0592,0.0088,-0.2289,3.24,-0.18,15250000.0,-0.602,3.809,0.5,206.66,0.18,-999.0
SHC,2020-09-29,277430000.0,0.0,-0.0287,0.3398,-999.0,-999.0,3.42,0.024,415870000.0,-999.0,-999.0,0.39,-999.0,2.13,108810000.0
SAMG,2020-09-29,9540000.0,0.5676,0.0978,0.2133,0.0708,0.185,11.41,-0.024,26800000.0,1.11,-0.2239999999999999,5.05,50.58,1.51,25050000.0
SELF,2020-09-29,9360000.0,-999.0,-0.0027,0.1255,0.0115,-0.0006,1.01,0.073,3050000.0,-0.004,0.353,0.17,58.75,1.7,1330000.0
PTSI,2020-09-29,5730000.0,0.0,-0.0209,-0.0004,-0.0002,-0.0686,81.23,-0.055,55890000.0,-1.71,0.31,4.44,199.96,0.8,61010000.0
SCPS,2020-09-29,14580000.0,0.0,0.0,0.0,-6.4664,-999.0,-999.0,-999.0,-10400000.0,-999.0,-999.0,0.03,-999.0,0.33,-2210000.0
SCPH,2020-09-29,27320000.0,0.0,0.0,0.0,-0.2228,-0.4772,-999.0,-999.0,-36260000.0,-1.57,-999.0,4.18,22.51,16.07,-33350000.0
SCOR,2020-09-29,75790000.0,0.0,-0.1553,-0.0718,-0.0233999999999999,-0.2248,5.13,-0.067,11990000.0,-0.797,-999.0,0.44,114.29,0.79,-3350000.0
LEU,2020-09-29,11550000.0,0.0,0.1676,0.1676,0.0479,-999.0,21.21,-0.679,42400000.0,2.71,-999.0,12.69,-999.0,1.22,43000000.0
ENTX,2020-09-29,21060000.0,0.0,0.0,-51.4106,-0.9817,-2.2851,0.01,-0.1669999999999999,-12570000.0,-0.658,-999.0,0.38,3.76,2.67,-12230000.0
ENVB,2020-09-29,18340000.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.02,-999.0,-999.0,-1650000.0
SMHI,2020-09-29,23360000.0,0.0,-0.3394,-0.2232,-0.0237,-0.136,7.31,-0.165,22520000.0,-2.48,-999.0,1.93,120.15,1.28,-6490000.0
ENVI,2020-09-29,-999.0,-999.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.01,450.11,-999.0,-999.0
ENVIU,2020-09-29,-999.0,-999.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.01,450.11,-999.0,-999.0
SMTS,2020-09-29,162800000.0,0.0,0.0865,0.1732999999999999,0.0612,0.1104,1.45,0.134,79220000.0,0.125,8.854,0.39,43.19,1.99,64830000.0
ENVIW,2020-09-29,-999.0,-999.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.01,450.11,-999.0,-999.0
QRHC,2020-09-29,18380000.0,0.0,0.0101,0.0034999999999999,0.0025,0.0148,5.92,-0.009,1550000.0,0.047,-999.0,0.35,8.18,1.76,1950000.0
EOLS,2020-09-29,33750000.0,0.0,-1.2061,-1.2339,-0.2145,-2.5635000000000003,1.68,0.341,-62920000.0,-2.03,-999.0,3.26,338.27,10.42,-71530000.0
LEO,2020-09-29,62210000.0,3.8182,0.2276,0.8729,0.0226,0.013,0.56,-0.043,-999.0,0.11,0.2319999999999999,0.01,37.12,0.05,30630000.0
TCI,2020-09-29,8720000.0,0.0,0.0227999999999999,-0.3338,-0.0103,0.0043,4.88,-0.053,-999.0,0.1,-999.0,3.78,122.86,7.2,-41620000.0
SAVA,2020-09-29,39040000.0,0.0,0.0,0.0,-0.1639999999999999,-0.2526,-999.0,-999.0,-5710000.0,-0.23,-999.0,0.94,1.32,21.47,-4800000.0
SNMP,2020-09-29,54670000.0,0.0,-2.2352000000000003,-0.3282,-0.0304,-999.0,3.02,-0.4029999999999999,27430000.0,-7.07,-999.0,0.11,-999.0,0.09,38080000.0
LEJU,2020-09-29,136300000.0,0.0,0.0247,0.0322,0.0247,0.0666,5.27,0.129,37550000.0,0.13,0.048,2.02,9.86,1.52,-999.0
QTT,2020-09-29,266830000.0,0.0,-0.2789999999999999,0.0,-0.3589,-999.0,-999.0,-0.1969999999999999,-999.0,-2.52,-999.0,-999.0,-999.0,0.99,-999.0
SNP,2020-09-29,1210000000.0,0.6065,0.0165,0.0,0.008,0.0559999999999999,-999.0,-0.291,-999.0,9.1,2.842,-999.0,42.26,0.92,-999.0
SNPR,2020-09-29,34500000.0,-999.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.03,-999.0,-999.0,-999.0
QLI,2020-09-29,35000000.0,0.0,0.1012,0.0962,0.0721,0.1919,1.67,0.176,5920000.0,-999.0,0.159,0.33,26.31,2.04,5080000.0
SELB,2020-09-29,108030000.0,0.0,0.0,-5.4419,-0.3485,-999.0,0.13,-999.0,-60840000.0,-0.782,-999.0,1.35,-999.0,2.16,29250000.0
QLGN,2020-09-29,26710000.0,-999.0,0.0,-1.5204,-999.0,-999.0,0.46,-0.303,-6810000.0,-999.0,-999.0,0.63,-999.0,0.76,-6830000.0
LFC,2020-09-29,5650000000.0,0.4064,0.059,0.0,0.0123,0.119,-999.0,0.065,-999.0,0.67,-0.177,-999.0,30.26,1.1,-999.0
LFT,2020-09-29,24940000.0,1.069,0.4017,0.3818999999999999,0.0111,0.0644,0.73,0.243,-999.0,-999.0,0.182,0.39,453.55,153.62,10750000.0
PTVCA,2020-09-29,2540000.0,-999.0,-0.0081999999999999,-0.0040999999999999,-0.0007,-0.0106,32.24,0.043,4140000.0,-0.26,-999.0,6.41,5.84,0.48,67450000.0
PTVCB,2020-09-29,9000000.0,-999.0,-0.0081999999999999,-0.0040999999999999,-0.0007,-0.0106,32.24,0.043,4140000.0,-0.26,-999.0,6.41,5.84,0.48,67450000.0
SEEL,2020-09-29,72070000.0,0.0,0.0,0.0,-1.2191,-2.7359,0.0,-999.0,-999.0,-0.612,-999.0,0.15,2.2,3.48,-22700000.0
FBRX,2020-09-29,12830000.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.57,-999.0,8.97,-15270000.0
SEED,2020-09-29,5470000.0,0.0,-1.6236000000000002,0.0,-0.1538,-999.0,-999.0,-0.177,-999.0,-2.95,-999.0,-999.0,-999.0,0.36,-999.0
PULM,2020-09-29,56110000.0,0.0,-1.66,-0.9173,-0.1861,-1.0699,0.5,2.11,-11100000.0,-0.825,-999.0,1.0,8.06,3.51,-14150000.0
PVAC,2020-09-29,37820000.0,0.0,-0.5437,0.4476,0.0816,-0.3974,20.84,-0.417,301160000.0,-11.33,-999.0,1.35,151.84,1.54,265700000.0
KNOP,2020-09-29,32690000.0,1.2093,0.2304,0.4426,0.045,0.0919,8.39,0.004,205310000.0,1.72,0.772,1.51,139.45,0.44,170780000.0
TEO,2020-09-29,430740000.0,1.5355,0.0513,0.0,0.0197999999999999,0.0369,-999.0,-0.076,-999.0,-1.48,-999.0,-999.0,48.21,0.69,-999.0
PXS,2020-09-29,36790000.0,0.0,-0.3212,0.0031,0.0005,-0.2488,1.14,-0.306,4610000.0,-0.366,-999.0,0.04,212.85,0.46,-8450000.0
KODK,2020-09-29,78360000.0,0.0,-0.5871999999999999,0.0226,0.0113999999999999,-1.9873,21.72,-0.2,65000000.0,-13.16,-999.0,2.5,28.88,2.11,-32000000.0
SECO,2020-09-29,70650000.0,0.0,0.0046999999999999,0.0,0.0148,0.0139999999999999,-999.0,-0.293,-999.0,0.446,-0.643,-999.0,62.63,1.67,-999.0
FBIOP,2020-09-29,56680000.0,-999.0,-1.3198,-2.3348,-0.2423999999999999,-0.9194,0.64,-0.03,-96750000.0,-0.85,-999.0,2.33,46.64,6.38,-88250000.0
SDGR,2020-09-29,56320000.0,0.0,-0.1992,-0.5172,-0.0781,-0.0604,6.66,0.292,-48640000.0,-999.0,-999.0,8.62,1.94,15.81,-38130000.0
FBIO,2020-09-29,94800000.0,0.0,-1.3198,-2.3348,-0.2423999999999999,-0.9194,0.64,-0.03,-96750000.0,-0.847,-999.0,2.33,46.64,6.38,-88250000.0
